episode,algorithm,alpha,gamma,epsilon_min,epsilon_decay,epsilon,return,fill_rate,lost_sales,avg_inventory
2391,sarsa,0.2,0.95,0.03,0.992,0.03,420.6250319999999,0.7785654712260217,531.0,18.016666666666666
2392,sarsa,0.2,0.95,0.03,0.992,0.03,110.59672000000008,0.6897394136807817,762.0,16.0
2393,sarsa,0.2,0.95,0.03,0.992,0.03,400.4697239999999,0.7691056910569106,568.0,15.075
2394,sarsa,0.2,0.95,0.03,0.992,0.03,296.6115960000001,0.7359139784946237,614.0,22.175
2395,sarsa,0.2,0.95,0.03,0.992,0.03,643.5453440000002,0.8322399250234301,358.0,20.033333333333335
2396,sarsa,0.2,0.95,0.03,0.992,0.03,445.4326880000002,0.7900355871886121,472.0,19.233333333333334
2397,sarsa,0.2,0.95,0.03,0.992,0.03,301.3462680000001,0.7274119448698315,712.0,18.441666666666666
2398,sarsa,0.2,0.95,0.03,0.992,0.03,701.7415320000001,0.8502887605508663,337.0,21.141666666666666
2399,sarsa,0.2,0.95,0.03,0.992,0.03,692.5100640000005,0.8880345987506006,233.0,21.033333333333335
2400,sarsa,0.2,0.95,0.03,0.992,0.03,540.7458600000001,0.7836865253898441,541.0,18.625
2401,sarsa,0.2,0.95,0.03,0.992,0.03,754.4339960000004,0.8470133218736571,356.0,19.675
2402,sarsa,0.2,0.95,0.03,0.992,0.03,462.69116400000013,0.7749597423510467,559.0,18.741666666666667
2403,sarsa,0.2,0.95,0.03,0.992,0.03,581.0577759999998,0.822518263859046,413.0,26.8
2404,sarsa,0.2,0.95,0.03,0.992,0.03,307.44038399999994,0.7278884462151395,683.0,19.533333333333335
2405,sarsa,0.2,0.95,0.03,0.992,0.03,413.45105200000006,0.7479050279329609,722.0,17.141666666666666
2406,sarsa,0.2,0.95,0.03,0.992,0.03,605.6935480000001,0.8305243445692884,362.0,18.275
2407,sarsa,0.2,0.95,0.03,0.992,0.03,419.7976440000001,0.7561677631578947,593.0,17.741666666666667
2408,sarsa,0.2,0.95,0.03,0.992,0.03,406.8013720000001,0.749524895477005,659.0,17.308333333333334
2409,sarsa,0.2,0.95,0.03,0.992,0.03,420.4782200000001,0.7896003851709196,437.0,18.708333333333332
2410,sarsa,0.2,0.95,0.03,0.992,0.03,548.4263680000003,0.785176377328577,542.0,19.9
2411,sarsa,0.2,0.95,0.03,0.992,0.03,344.01425600000005,0.7558187015108208,598.0,21.633333333333333
2412,sarsa,0.2,0.95,0.03,0.992,0.03,305.082668,0.7445772465692785,577.0,14.275
2413,sarsa,0.2,0.95,0.03,0.992,0.03,190.11885200000012,0.6852248394004282,1029.0,12.558333333333334
2414,sarsa,0.2,0.95,0.03,0.992,0.03,470.6435439999997,0.7841792409693644,472.0,16.283333333333335
2415,sarsa,0.2,0.95,0.03,0.992,0.03,182.87223200000008,0.7071213640922769,584.0,10.516666666666667
2416,sarsa,0.2,0.95,0.03,0.992,0.03,12.392556000000127,0.6632825719120136,796.0,11.841666666666667
2417,sarsa,0.2,0.95,0.03,0.992,0.03,762.0517920000003,0.8977667493796526,206.0,23.1
2418,sarsa,0.2,0.95,0.03,0.992,0.03,312.0296360000001,0.7286135693215339,644.0,13.758333333333333
2419,sarsa,0.2,0.95,0.03,0.992,0.03,725.6443760000003,0.8848063555114201,232.0,22.216666666666665
2420,sarsa,0.2,0.95,0.03,0.992,0.03,606.5999120000002,0.8058446757405925,485.0,22.016666666666666
2421,sarsa,0.2,0.95,0.03,0.992,0.03,721.8949440000005,0.8465116279069768,363.0,23.366666666666667
2422,sarsa,0.2,0.95,0.03,0.992,0.03,508.3160120000003,0.7860630270750111,482.0,12.641666666666667
2423,sarsa,0.2,0.95,0.03,0.992,0.03,449.95741600000036,0.7522727272727273,654.0,12.55
2424,sarsa,0.2,0.95,0.03,0.992,0.03,397.900776,0.7767379679144385,501.0,15.55
2425,sarsa,0.2,0.95,0.03,0.992,0.03,661.5175320000002,0.8284948637784725,384.0,18.641666666666666
2426,sarsa,0.2,0.95,0.03,0.992,0.03,470.5513320000002,0.7709269089424254,561.0,16.258333333333333
2427,sarsa,0.2,0.95,0.03,0.992,0.03,493.0084680000001,0.7981609195402298,439.0,17.191666666666666
2428,sarsa,0.2,0.95,0.03,0.992,0.03,324.6231400000001,0.7338480292563998,655.0,12.625
2429,sarsa,0.2,0.95,0.03,0.992,0.03,426.59414400000003,0.7507246376811594,688.0,13.366666666666667
2430,sarsa,0.2,0.95,0.03,0.992,0.03,381.77653600000025,0.6996466431095406,1020.0,12.716666666666667
2431,sarsa,0.2,0.95,0.03,0.992,0.03,366.78845200000006,0.751925415484394,612.0,13.391666666666667
2432,sarsa,0.2,0.95,0.03,0.992,0.03,245.80746000000028,0.7045367899351888,775.0,12.791666666666666
2433,sarsa,0.2,0.95,0.03,0.992,0.03,293.86985200000004,0.7319207738369415,582.0,17.141666666666666
2434,sarsa,0.2,0.95,0.03,0.992,0.03,496.08974400000045,0.7705179282868526,576.0,16.7
2435,sarsa,0.2,0.95,0.03,0.992,0.03,376.6698519999999,0.7630522088353414,531.0,16.308333333333334
2436,sarsa,0.2,0.95,0.03,0.992,0.03,313.5211400000003,0.7136315604085945,813.0,12.625
2437,sarsa,0.2,0.95,0.03,0.992,0.03,395.7305200000002,0.7357115458381281,689.0,13.083333333333334
2438,sarsa,0.2,0.95,0.03,0.992,0.03,170.5594400000001,0.7135701275045537,629.0,13.666666666666666
2439,sarsa,0.2,0.95,0.03,0.992,0.03,366.14259599999997,0.7266917293233083,727.0,15.925
2440,sarsa,0.2,0.95,0.03,0.992,0.03,447.7205200000001,0.7722524028416214,545.0,12.25
2441,sarsa,0.2,0.95,0.03,0.992,0.03,400.9950280000002,0.7189207650273224,823.0,12.691666666666666
2442,sarsa,0.2,0.95,0.03,0.992,0.03,603.9160639999997,0.7936440677966101,487.0,16.866666666666667
2443,sarsa,0.2,0.95,0.03,0.992,0.03,269.2081200000001,0.6963487332339792,815.0,9.75
2444,sarsa,0.2,0.95,0.03,0.992,0.03,437.57428,0.7643010752688172,548.0,16.283333333333335
2445,sarsa,0.2,0.95,0.03,0.992,0.03,114.5220600000001,0.673469387755102,736.0,9.041666666666666
2446,sarsa,0.2,0.95,0.03,0.992,0.03,382.606904,0.750945179584121,527.0,14.283333333333333
2447,sarsa,0.2,0.95,0.03,0.992,0.03,303.2966960000002,0.715724244771495,734.0,12.383333333333333
2448,sarsa,0.2,0.95,0.03,0.992,0.03,154.2982320000001,0.6918454935622318,718.0,11.35
2449,sarsa,0.2,0.95,0.03,0.992,0.03,514.6456640000002,0.7844155844155845,581.0,18.533333333333335
2450,sarsa,0.2,0.95,0.03,0.992,0.03,331.8047320000003,0.7171223021582733,983.0,13.641666666666667
2451,sarsa,0.2,0.95,0.03,0.992,0.03,410.37102400000015,0.7313483915126625,785.0,16.533333333333335
2452,sarsa,0.2,0.95,0.03,0.992,0.03,497.9856720000003,0.8074563473336479,408.0,15.016666666666667
2453,sarsa,0.2,0.95,0.03,0.992,0.03,515.382728,0.7977728285077951,454.0,15.816666666666666
2454,sarsa,0.2,0.95,0.03,0.992,0.03,608.9644560000002,0.826265389876881,381.0,20.383333333333333
2455,sarsa,0.2,0.95,0.03,0.992,0.03,620.7471840000004,0.8341617713511071,367.0,22.033333333333335
2456,sarsa,0.2,0.95,0.03,0.992,0.03,545.827068,0.7952443857331571,465.0,18.441666666666666
2457,sarsa,0.2,0.95,0.03,0.992,0.03,538.42068,0.8145663632007667,387.0,17.75
2458,sarsa,0.2,0.95,0.03,0.992,0.03,895.4060479999999,0.8714695047073271,314.0,18.066666666666666
2459,sarsa,0.2,0.95,0.03,0.992,0.03,646.28436,0.7909967845659164,585.0,15.916666666666666
2460,sarsa,0.2,0.95,0.03,0.992,0.03,387.5912840000003,0.7599344530929947,586.0,16.825
2461,sarsa,0.2,0.95,0.03,0.992,0.03,795.5241079999997,0.8964539007092198,219.0,23.491666666666667
2462,sarsa,0.2,0.95,0.03,0.992,0.03,584.9272720000001,0.8445945945945946,322.0,20.85
2463,sarsa,0.2,0.95,0.03,0.992,0.03,720.0696840000004,0.833546189868029,391.0,20.991666666666667
2464,sarsa,0.2,0.95,0.03,0.992,0.03,658.2949480000001,0.8331889081455806,385.0,20.358333333333334
2465,sarsa,0.2,0.95,0.03,0.992,0.03,598.6252040000003,0.8006630750103605,481.0,18.658333333333335
2466,sarsa,0.2,0.95,0.03,0.992,0.03,253.29145200000008,0.688239159001314,949.0,15.475
2467,sarsa,0.2,0.95,0.03,0.992,0.03,436.71208800000005,0.7685032894736842,563.0,24.0
2468,sarsa,0.2,0.95,0.03,0.992,0.03,551.8235000000002,0.7855946398659966,512.0,18.541666666666668
2469,sarsa,0.2,0.95,0.03,0.992,0.03,310.0982800000001,0.7296416938110749,664.0,16.916666666666668
2470,sarsa,0.2,0.95,0.03,0.992,0.03,611.4646640000002,0.8041634541249036,508.0,18.116666666666667
2471,sarsa,0.2,0.95,0.03,0.992,0.03,490.88231999999994,0.7670196671709532,616.0,17.666666666666668
2472,sarsa,0.2,0.95,0.03,0.992,0.03,595.9953760000002,0.8025127601099332,503.0,21.8
2473,sarsa,0.2,0.95,0.03,0.992,0.03,684.0426320000001,0.8041666666666667,517.0,20.516666666666666
2474,sarsa,0.2,0.95,0.03,0.992,0.03,350.9752879999999,0.7642436149312377,480.0,14.65
2475,sarsa,0.2,0.95,0.03,0.992,0.03,488.23323600000015,0.7892398815399803,427.0,17.091666666666665
2476,sarsa,0.2,0.95,0.03,0.992,0.03,458.9460439999999,0.7933333333333333,434.0,16.908333333333335
2477,sarsa,0.2,0.95,0.03,0.992,0.03,480.6369000000002,0.7803855825649623,524.0,18.958333333333332
2478,sarsa,0.2,0.95,0.03,0.992,0.03,727.759664,0.8169908693926161,461.0,21.033333333333335
2479,sarsa,0.2,0.95,0.03,0.992,0.03,738.8200720000001,0.8659554730983302,289.0,20.483333333333334
2480,sarsa,0.2,0.95,0.03,0.992,0.03,266.77354000000025,0.7160589604344453,732.0,15.958333333333334
2481,sarsa,0.2,0.95,0.03,0.992,0.03,780.7643880000003,0.857563025210084,339.0,24.858333333333334
2482,sarsa,0.2,0.95,0.03,0.992,0.03,76.22531200000007,0.6596176129779838,1175.0,14.1
2483,sarsa,0.2,0.95,0.03,0.992,0.03,523.0878560000001,0.7840909090909091,532.0,17.466666666666665
2484,sarsa,0.2,0.95,0.03,0.992,0.03,733.4800560000003,0.8473314025651634,369.0,23.6
2485,sarsa,0.2,0.95,0.03,0.992,0.03,633.5010280000001,0.8306748466257668,414.0,22.691666666666666
2486,sarsa,0.2,0.95,0.03,0.992,0.03,699.1846159999997,0.8204625637005096,458.0,20.883333333333333
2487,sarsa,0.2,0.95,0.03,0.992,0.03,622.46076,0.8471731448763251,346.0,23.416666666666668
2488,sarsa,0.2,0.95,0.03,0.992,0.03,621.5308280000002,0.835820895522388,363.0,22.275
2489,sarsa,0.2,0.95,0.03,0.992,0.03,616.4146599999998,0.8198529411764706,441.0,17.791666666666668
2490,sarsa,0.2,0.95,0.03,0.992,0.03,646.9591639999999,0.8131392604248623,475.0,25.925
2491,sarsa,0.2,0.95,0.03,0.992,0.03,437.208588,0.7462257368799425,706.0,15.275
2492,sarsa,0.2,0.95,0.03,0.992,0.03,736.500592,0.866787494336203,294.0,21.433333333333334
2493,sarsa,0.2,0.95,0.03,0.992,0.03,526.9051959999999,0.8147982062780269,413.0,23.008333333333333
2494,sarsa,0.2,0.95,0.03,0.992,0.03,506.162608,0.8057296329453895,434.0,17.733333333333334
2495,sarsa,0.2,0.95,0.03,0.992,0.03,574.9612280000001,0.8149158708503865,407.0,15.608333333333333
2496,sarsa,0.2,0.95,0.03,0.992,0.03,435.767816,0.7958818263205013,456.0,15.883333333333333
2497,sarsa,0.2,0.95,0.03,0.992,0.03,641.119568,0.8416988416988417,369.0,22.4
2498,sarsa,0.2,0.95,0.03,0.992,0.03,471.68222800000035,0.7915309446254072,448.0,16.858333333333334
2499,sarsa,0.2,0.95,0.03,0.992,0.03,592.2475160000001,0.7766116941529235,596.0,12.341666666666667
2500,sarsa,0.2,0.95,0.03,0.992,0.03,466.9111720000001,0.7830065359477124,498.0,20.225
2501,sarsa,0.2,0.95,0.03,0.992,0.03,437.71895200000023,0.7819990954319312,482.0,12.35
2502,sarsa,0.2,0.95,0.03,0.992,0.03,374.80484800000045,0.7471554993678887,600.0,14.733333333333333
2503,sarsa,0.2,0.95,0.03,0.992,0.03,483.68324,0.79981718464351,438.0,19.883333333333333
2504,sarsa,0.2,0.95,0.03,0.992,0.03,567.7161280000004,0.8090306545153273,461.0,18.733333333333334
2505,sarsa,0.2,0.95,0.03,0.992,0.03,618.2195480000003,0.8239531742458353,391.0,14.941666666666666
2506,sarsa,0.2,0.95,0.03,0.992,0.03,193.66144400000007,0.6837037037037037,854.0,12.325
2507,sarsa,0.2,0.95,0.03,0.992,0.03,522.986796,0.791588785046729,446.0,17.175
2508,sarsa,0.2,0.95,0.03,0.992,0.03,379.03870399999994,0.7670169026952947,510.0,17.2
2509,sarsa,0.2,0.95,0.03,0.992,0.03,276.5567520000002,0.7185840707964601,636.0,13.6
2510,sarsa,0.2,0.95,0.03,0.992,0.03,395.068432,0.7530864197530864,560.0,12.6
2511,sarsa,0.2,0.95,0.03,0.992,0.03,362.63377999999994,0.7286411716842962,667.0,12.125
2512,sarsa,0.2,0.95,0.03,0.992,0.03,440.7209760000001,0.7807794508414526,495.0,16.8
2513,sarsa,0.2,0.95,0.03,0.992,0.03,435.4547840000001,0.7652733118971061,511.0,17.033333333333335
2514,sarsa,0.2,0.95,0.03,0.992,0.03,607.6897280000001,0.8450574712643678,337.0,23.916666666666668
2515,sarsa,0.2,0.95,0.03,0.992,0.03,428.8142200000003,0.768690623709211,560.0,18.958333333333332
2516,sarsa,0.2,0.95,0.03,0.992,0.03,109.45519600000016,0.657084883327697,1014.0,10.508333333333333
2517,sarsa,0.2,0.95,0.03,0.992,0.03,295.3293600000002,0.7355298308103295,594.0,13.833333333333334
2518,sarsa,0.2,0.95,0.03,0.992,0.03,319.45240800000033,0.7194076383476228,720.0,12.316666666666666
2519,sarsa,0.2,0.95,0.03,0.992,0.03,381.3640520000003,0.7424737033006892,710.0,20.491666666666667
2520,sarsa,0.2,0.95,0.03,0.992,0.03,367.78027199999985,0.7651551312649165,492.0,16.266666666666666
2521,sarsa,0.2,0.95,0.03,0.992,0.03,181.0435960000001,0.678254942058623,944.0,11.341666666666667
2522,sarsa,0.2,0.95,0.03,0.992,0.03,600.9863520000002,0.7783053323593864,607.0,16.933333333333334
2523,sarsa,0.2,0.95,0.03,0.992,0.03,590.5244280000002,0.7809788267962513,631.0,17.275
2524,sarsa,0.2,0.95,0.03,0.992,0.03,355.01960800000006,0.7602870813397129,501.0,18.15
2525,sarsa,0.2,0.95,0.03,0.992,0.03,357.1558000000001,0.7393617021276596,686.0,16.25
2526,sarsa,0.2,0.95,0.03,0.992,0.03,111.69058400000024,0.6613243357233235,803.0,10.783333333333333
2527,sarsa,0.2,0.95,0.03,0.992,0.03,-29.334887999999893,0.6344038715354158,831.0,8.683333333333334
2528,sarsa,0.2,0.95,0.03,0.992,0.03,94.76522800000019,0.670020964360587,787.0,14.775
2529,sarsa,0.2,0.95,0.03,0.992,0.03,319.4276440000001,0.7373059169114562,626.0,21.908333333333335
2530,sarsa,0.2,0.95,0.03,0.992,0.03,567.3192159999999,0.8222409435551812,422.0,22.95
2531,sarsa,0.2,0.95,0.03,0.992,0.03,537.2190800000002,0.7315819531696174,940.0,14.416666666666666
2532,sarsa,0.2,0.95,0.03,0.992,0.03,435.9181680000003,0.757250268528464,678.0,21.983333333333334
2533,sarsa,0.2,0.95,0.03,0.992,0.03,319.5372160000003,0.7386976358357528,630.0,23.8
2534,sarsa,0.2,0.95,0.03,0.992,0.03,473.130848,0.7813545150501672,523.0,18.9
2535,sarsa,0.2,0.95,0.03,0.992,0.03,911.3555200000002,0.909007773205304,199.0,26.0
2536,sarsa,0.2,0.95,0.03,0.992,0.03,595.5101760000003,0.8125564588979223,415.0,20.966666666666665
2537,sarsa,0.2,0.95,0.03,0.992,0.03,556.3204879999998,0.7764518695306285,562.0,17.983333333333334
2538,sarsa,0.2,0.95,0.03,0.992,0.03,509.84328400000027,0.7952755905511811,468.0,24.025
2539,sarsa,0.2,0.95,0.03,0.992,0.03,509.49228800000014,0.8089622641509434,405.0,26.733333333333334
2540,sarsa,0.2,0.95,0.03,0.992,0.03,269.79969200000016,0.7189168573607932,737.0,15.808333333333334
2541,sarsa,0.2,0.95,0.03,0.992,0.03,459.3117120000002,0.7854816193578409,461.0,19.1
2542,sarsa,0.2,0.95,0.03,0.992,0.03,368.157324,0.7352625937834941,741.0,16.741666666666667
2543,sarsa,0.2,0.95,0.03,0.992,0.03,399.1362879999999,0.7593324549846289,548.0,12.566666666666666
2544,sarsa,0.2,0.95,0.03,0.992,0.03,56.97085600000007,0.6712962962962963,710.0,12.883333333333333
2545,sarsa,0.2,0.95,0.03,0.992,0.03,355.1163000000003,0.7525681107637338,554.0,16.875
2546,sarsa,0.2,0.95,0.03,0.992,0.03,300.5909880000002,0.7152018106374953,755.0,14.441666666666666
2547,sarsa,0.2,0.95,0.03,0.992,0.03,411.48898400000036,0.7557319223985891,554.0,14.116666666666667
2548,sarsa,0.2,0.95,0.03,0.992,0.03,507.8576280000002,0.7877813504823151,528.0,16.441666666666666
2549,sarsa,0.2,0.95,0.03,0.992,0.03,420.28826000000026,0.7728638900815801,529.0,16.125
2550,sarsa,0.2,0.95,0.03,0.992,0.03,247.91419600000006,0.6801099908340972,1047.0,10.925
2551,sarsa,0.2,0.95,0.03,0.992,0.03,308.07112399999977,0.7264451524806554,601.0,12.158333333333333
2552,sarsa,0.2,0.95,0.03,0.992,0.03,370.93736800000016,0.729311047696698,664.0,11.983333333333333
2553,sarsa,0.2,0.95,0.03,0.992,0.03,361.12587999999994,0.7324675324675325,721.0,13.583333333333334
2554,sarsa,0.2,0.95,0.03,0.992,0.03,314.6812720000001,0.735202492211838,595.0,14.183333333333334
2555,sarsa,0.2,0.95,0.03,0.992,0.03,384.04574799999995,0.761615284411637,549.0,17.858333333333334
2556,sarsa,0.2,0.95,0.03,0.992,0.03,341.7449960000003,0.7296511627906976,651.0,14.258333333333333
2557,sarsa,0.2,0.95,0.03,0.992,0.03,274.56356400000016,0.7357790601813685,641.0,17.908333333333335
2558,sarsa,0.2,0.95,0.03,0.992,0.03,237.31687200000013,0.6957022256331543,793.0,15.016666666666667
2559,sarsa,0.2,0.95,0.03,0.992,0.03,326.42215999999985,0.7443946188340808,627.0,17.166666666666668
2560,sarsa,0.2,0.95,0.03,0.992,0.03,485.5962040000001,0.8083711548159355,380.0,19.075
2561,sarsa,0.2,0.95,0.03,0.992,0.03,291.81250400000016,0.732738374823861,569.0,16.783333333333335
2562,sarsa,0.2,0.95,0.03,0.992,0.03,97.56224800000017,0.6527579308373821,1215.0,12.65
2563,sarsa,0.2,0.95,0.03,0.992,0.03,459.86920000000015,0.7729872415310163,516.0,13.333333333333334
2564,sarsa,0.2,0.95,0.03,0.992,0.03,282.66296400000004,0.7240977881257276,711.0,19.708333333333332
2565,sarsa,0.2,0.95,0.03,0.992,0.03,507.8414120000002,0.7846283783783784,510.0,17.225
2566,sarsa,0.2,0.95,0.03,0.992,0.03,329.90311999999994,0.7291318864774624,649.0,15.166666666666666
2567,sarsa,0.2,0.95,0.03,0.992,0.03,510.21113599999995,0.7943508424182358,415.0,18.133333333333333
2568,sarsa,0.2,0.95,0.03,0.992,0.03,506.19490000000013,0.7777777777777778,540.0,16.458333333333332
2569,sarsa,0.2,0.95,0.03,0.992,0.03,593.2593440000002,0.8262476894639557,376.0,19.2
2570,sarsa,0.2,0.95,0.03,0.992,0.03,643.9290200000006,0.8264014466546112,384.0,19.541666666666668
2571,sarsa,0.2,0.95,0.03,0.992,0.03,586.9668280000001,0.7814787701317716,597.0,14.775
2572,sarsa,0.2,0.95,0.03,0.992,0.03,581.7448280000002,0.7801857585139319,568.0,14.775
2573,sarsa,0.2,0.95,0.03,0.992,0.03,513.6599960000002,0.8140085186938003,393.0,21.341666666666665
2574,sarsa,0.2,0.95,0.03,0.992,0.03,359.82275199999987,0.7527889335118251,554.0,14.433333333333334
2575,sarsa,0.2,0.95,0.03,0.992,0.03,595.1877120000003,0.7949039264828739,491.0,17.433333333333334
2576,sarsa,0.2,0.95,0.03,0.992,0.03,695.6404919999998,0.8292089249492901,421.0,14.975
2577,sarsa,0.2,0.95,0.03,0.992,0.03,301.47801600000014,0.7275204359673024,700.0,13.8
2578,sarsa,0.2,0.95,0.03,0.992,0.03,593.7543240000003,0.8037423846823325,451.0,17.991666666666667
2579,sarsa,0.2,0.95,0.03,0.992,0.03,613.4769799999999,0.8212290502793296,416.0,16.291666666666668
2580,sarsa,0.2,0.95,0.03,0.992,0.03,536.0344960000001,0.8110902255639098,402.0,16.966666666666665
2581,sarsa,0.2,0.95,0.03,0.992,0.03,507.28616400000004,0.7663088356729976,566.0,14.991666666666667
2582,sarsa,0.2,0.95,0.03,0.992,0.03,425.8924840000003,0.7483417869683964,645.0,20.158333333333335
2583,sarsa,0.2,0.95,0.03,0.992,0.03,632.221348,0.7992359932088285,473.0,13.691666666666666
2584,sarsa,0.2,0.95,0.03,0.992,0.03,584.1556599999997,0.7970235634559736,491.0,15.708333333333334
2585,sarsa,0.2,0.95,0.03,0.992,0.03,579.0907440000003,0.8239171374764596,374.0,21.283333333333335
2586,sarsa,0.2,0.95,0.03,0.992,0.03,544.34344,0.8252983293556085,366.0,22.833333333333332
2587,sarsa,0.2,0.95,0.03,0.992,0.03,406.51323200000024,0.7203823830658928,819.0,15.1
2588,sarsa,0.2,0.95,0.03,0.992,0.03,492.5348720000002,0.7809170912459472,473.0,17.516666666666666
2589,sarsa,0.2,0.95,0.03,0.992,0.03,530.8493479999998,0.7985039738195419,431.0,22.025
2590,sarsa,0.2,0.95,0.03,0.992,0.03,491.6054480000003,0.8056122448979591,381.0,20.983333333333334
2591,sarsa,0.2,0.95,0.03,0.992,0.03,543.6516879999998,0.8274839347503707,349.0,27.7
2592,sarsa,0.2,0.95,0.03,0.992,0.03,679.6857600000002,0.844131455399061,332.0,19.666666666666668
2593,sarsa,0.2,0.95,0.03,0.992,0.03,514.756616,0.7836065573770492,528.0,20.05
2594,sarsa,0.2,0.95,0.03,0.992,0.03,503.2381120000004,0.7772277227722773,540.0,19.1
2595,sarsa,0.2,0.95,0.03,0.992,0.03,464.5329959999999,0.7555945590171128,557.0,14.258333333333333
2596,sarsa,0.2,0.95,0.03,0.992,0.03,474.0712520000001,0.7326413743736578,747.0,14.491666666666667
2597,sarsa,0.2,0.95,0.03,0.992,0.03,207.60127600000015,0.6979445933869526,676.0,13.675
2598,sarsa,0.2,0.95,0.03,0.992,0.03,601.1066760000002,0.802064631956912,441.0,16.591666666666665
2599,sarsa,0.2,0.95,0.03,0.992,0.03,297.3690440000001,0.724508886810103,589.0,17.325
2600,sarsa,0.2,0.95,0.03,0.992,0.03,340.2696440000001,0.7258267057346169,655.0,13.575
2601,sarsa,0.2,0.95,0.03,0.992,0.03,282.18034000000023,0.7037173352962827,805.0,13.458333333333334
2602,sarsa,0.2,0.95,0.03,0.992,0.03,480.08210800000023,0.7896296296296297,426.0,17.108333333333334
2603,sarsa,0.2,0.95,0.03,0.992,0.03,498.5039240000001,0.7884522076661815,436.0,19.658333333333335
2604,sarsa,0.2,0.95,0.03,0.992,0.03,591.4501000000004,0.8139841688654353,423.0,20.625
2605,sarsa,0.2,0.95,0.03,0.992,0.03,616.9095680000001,0.8076335877862595,504.0,19.9
2606,sarsa,0.2,0.95,0.03,0.992,0.03,488.9884720000001,0.7953779489648531,425.0,20.016666666666666
2607,sarsa,0.2,0.95,0.03,0.992,0.03,607.4239360000003,0.8075170842824602,507.0,23.133333333333333
2608,sarsa,0.2,0.95,0.03,0.992,0.03,604.763992,0.7858602370249285,524.0,19.35
2609,sarsa,0.2,0.95,0.03,0.992,0.03,550.3267480000002,0.8322516225661508,336.0,25.775
2610,sarsa,0.2,0.95,0.03,0.992,0.03,446.05589999999995,0.7808888888888889,493.0,17.708333333333332
2611,sarsa,0.2,0.95,0.03,0.992,0.03,662.7484800000003,0.7989988448209473,522.0,18.166666666666668
2612,sarsa,0.2,0.95,0.03,0.992,0.03,503.1370880000003,0.7615317667536988,548.0,15.9
2613,sarsa,0.2,0.95,0.03,0.992,0.03,237.97199200000009,0.6746666666666666,854.0,12.683333333333334
2614,sarsa,0.2,0.95,0.03,0.992,0.03,397.24819999999994,0.7540080160320641,491.0,17.083333333333332
2615,sarsa,0.2,0.95,0.03,0.992,0.03,37.50635600000008,0.6458068614993647,1115.0,10.591666666666667
2616,sarsa,0.2,0.95,0.03,0.992,0.03,414.39382800000004,0.7214845080013619,818.0,14.358333333333333
2617,sarsa,0.2,0.95,0.03,0.992,0.03,500.1603240000003,0.7806593406593406,499.0,16.325
2618,sarsa,0.2,0.95,0.03,0.992,0.03,666.9178920000002,0.8050945580856812,505.0,16.225
2619,sarsa,0.2,0.95,0.03,0.992,0.03,767.5432280000002,0.8600746268656716,300.0,18.941666666666666
2620,sarsa,0.2,0.95,0.03,0.992,0.03,698.216744,0.8367525098210389,374.0,18.783333333333335
2621,sarsa,0.2,0.95,0.03,0.992,0.03,525.6396400000002,0.7587685113016368,619.0,11.583333333333334
2622,sarsa,0.2,0.95,0.03,0.992,0.03,852.716588,0.8885199240986718,235.0,21.941666666666666
2623,sarsa,0.2,0.95,0.03,0.992,0.03,600.3893240000001,0.7785771382893685,554.0,18.408333333333335
